,median,lower,upper,cases,one,hl-0.5,hl0.0,hl0.5,hl1.5,hl2.0,hl2.5,hl3.0,hl3.5
2020-09-19,1.5230460921843687,1.222444889779559,1.8436873747494988,404.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-20,1.442885771543086,1.1422845691382766,1.723446893787575,437.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-21,1.4028056112224447,1.1022044088176353,1.6833667334669338,461.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-22,1.3026052104208417,1.0220440881763526,1.5831663326653307,483.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-23,1.342685370741483,1.062124248496994,1.6032064128256511,530.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-24,1.1422845691382766,0.8817635270541082,1.4028056112224447,502.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-25,1.1422845691382766,0.8817635270541082,1.4028056112224447,528.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-26,1.0420841683366733,0.781563126252505,1.3026052104208417,543.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-27,1.1623246492985972,0.9018036072144289,1.4028056112224447,550.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-28,1.0821643286573146,0.8216432865731462,1.3226452905811623,552.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-29,0.9619238476953907,0.721442885771543,1.222444889779559,534.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-30,0.9018036072144289,0.6412825651302605,1.1422845691382766,517.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-10-01,0.8016032064128256,0.5410821643286573,1.0420841683366733,490.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-10-02,0.781563126252505,0.501002004008016,1.0420841683366733,470.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-10-03,0.7414829659318637,0.48096192384769537,1.0220440881763526,447.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-10-04,0.8216432865731462,0.5410821643286573,1.1022044088176353,443.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-10-05,0.8617234468937875,0.5811623246492986,1.1422845691382766,433.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-10-06,0.8817635270541082,0.6012024048096192,1.1623246492985972,418.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-10-07,0.781563126252505,0.48096192384769537,1.062124248496994,389.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-10-08,0.8016032064128256,0.501002004008016,1.0821643286573146,386.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-10-09,0.8416833667334669,0.5410821643286573,1.122244488977956,381.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-10-10,1.0220440881763526,0.721442885771543,1.3226452905811623,394.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
