,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-08-24,0.9018036072144289,0.721442885771543,1.1022044088176353,947.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-25,0.8416833667334669,0.6412825651302605,1.0220440881763526,895.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-26,0.7615230460921844,0.561122244488978,0.9418837675350701,842.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-27,0.7014028056112224,0.501002004008016,0.9018036072144289,797.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-28,0.7615230460921844,0.5410821643286573,0.9619238476953907,778.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-29,0.8617234468937875,0.6613226452905812,1.0821643286573146,781.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-30,0.9619238476953907,0.7615230460921844,1.1823647294589177,781.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-31,0.9819639278557114,0.7615230460921844,1.1823647294589177,769.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-01,0.9018036072144289,0.6813627254509018,1.1022044088176353,736.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-02,0.7615230460921844,0.561122244488978,0.9819639278557114,683.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-03,0.7014028056112224,0.4609218436873747,0.9218436873747494,644.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-04,0.6813627254509018,0.4408817635270541,0.9018036072144289,612.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-05,0.7414829659318637,0.501002004008016,0.9819639278557114,590.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-09-06,0.8216432865731462,0.561122244488978,1.0420841683366733,579.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
